0.8 	{448, 14}
0.8 	{308, 396}
0.8 	{279, 18}
0.8 	{408, 449}
0.8 	{349, 315}
0.8 	{308, 124}
0.8 	{250, 170}
0.8 	{315, 170}
0.8 	{478, 313}
0.8 	{335, 67}
0.8 	{261, 14}
0.8 	{202, 190}
0.8 	{449, 34}
0.8 	{99, 308}
0.8 	{331, 221}
0.8 	{408, 202}
0.8 	{408, 301}
0.8 	{431, 492}
0.8 	{141, 250}
0.8 	{60, 14}
0.8 	{111, 86}
0.8 	{202, 250}
0.8 	{261, 186}
0.8 	{56, 389}
0.8 	{431, 187}
0.8 	{308, 185}
0.8 	{308, 489}
0.8 	{489, 162}
0.8 	{431, 244}
0.8 	{117, 56}
0.8 	{408, 18}
0.8 	{431, 194}
0.8 	{111, 19}
0.8 	{308, 116}
0.8 	{187, 152}
0.8 	{408, 162}
0.8 	{394, 455}
0.8 	{108, 408}
0.8 	{408, 194}
0.8 	{162, 474}
0.8 	{308, 389}
0.8 	{308, 115}
0.8 	{108, 186}
0.8 	{19, 56}
0.8 	{161, 210}
0.8 	{162, 14}
0.8 	{143, 186}
0.8 	{489, 390}
0.8 	{425, 56}
0.8 	{431, 170}
0.8 	{349, 67}
0.8 	{308, 288}
0.8 	{261, 315}
0.8 	{315, 162}
0.8 	{448, 48}
0.8 	{67, 185}
0.8 	{117, 389}
0.8 	{154, 186}
0.8 	{141, 161}
0.8 	{448, 239}
0.8 	{194, 455}
0.8 	{431, 14}
0.8 	{147, 26}
0.8 	{181, 328}
0.8 	{308, 18}
0.8 	{315, 60}
0.8 	{308, 457}
0.8 	{449, 221}
0.8 	{448, 319}
0.8 	{396, 110}
0.7 	{243}
0.7 	{88}
0.7 	{344}
0.7 	{105}
0.7 	{23}
0.7 	{25}
0.7 	{404}
0.7 	{148}
0.7 	{461}
0.7 	{338}
0.7 	{165}
0.7 	{10}
0.7 	{128}
0.7 	{491}
0.7 	{180}
0.7 	{408, 250}
0.7 	{308, 335}
0.7 	{170, 221}
0.7 	{308, 390}
0.7 	{162, 492}
0.7 	{403, 18}
0.7 	{403, 67}
0.7 	{2, 221}
0.7 	{86, 14}
0.7 	{124, 14}
0.7 	{186, 16}
0.7 	{190, 6}
0.7 	{261, 132}
0.7 	{194, 16}
0.7 	{449, 60}
0.7 	{186, 239}
0.7 	{162, 186}
0.7 	{419, 170}
0.7 	{108, 261}
0.7 	{315, 221}
0.7 	{315, 403}
0.7 	{318, 32}
0.7 	{190, 14}
0.7 	{390, 427}
0.7 	{19, 270}
0.7 	{124, 315}
0.7 	{67, 470}
0.7 	{194, 305}
0.7 	{99, 408}
0.7 	{6, 67}
0.7 	{44, 14}
0.7 	{146, 331}
0.7 	{111, 56}
0.7 	{154, 427}
0.7 	{419, 60}
0.7 	{449, 218}
0.7 	{408, 143}
0.7 	{310, 220}
0.7 	{56, 154}
0.7 	{408, 141}
0.7 	{494, 427}
0.7 	{78, 19}
0.7 	{431, 218}
0.7 	{44, 239}
0.7 	{448, 261}
0.7 	{141, 170}
0.7 	{308, 403}
0.7 	{293, 56}
0.7 	{194, 437}
0.7 	{86, 389}
0.7 	{110, 161}
0.7 	{308, 285}
0.7 	{308, 328}
0.7 	{396, 322}
0.7 	{408, 276}
0.7 	{478, 221}
0.7 	{478, 141}
0.7 	{308, 110}
0.7 	{241, 14}
0.7 	{101, 170}
0.7 	{318, 67}
0.7 	{186, 267}
0.7 	{319, 67}
0.7 	{143, 313}
0.7 	{186, 34}
0.7 	{16, 14}
0.7 	{315, 218}
0.7 	{308, 241}
0.7 	{250, 60}
0.7 	{46, 186}
0.7 	{308, 268}
0.7 	{111, 288}
0.7 	{478, 19}
0.7 	{315, 319}
0.7 	{345, 60}
0.7 	{111, 14}
0.7 	{431, 270}
0.7 	{34, 161}
0.7 	{351, 67}
0.7 	{261, 187}
0.7 	{358, 449}
0.7 	{108, 18}
0.7 	{457, 186}
0.7 	{408, 427}
0.7 	{431, 48}
0.7 	{331, 67}
0.7 	{319, 218}
0.7 	{478, 14}
0.7 	{408, 19}
0.7 	{177, 170}
0.7 	{308, 293}
0.7 	{194, 170}
0.7 	{186, 376}
0.7 	{478, 187}
0.7 	{141, 186}
0.7 	{319, 285}
0.7 	{4, 186}
0.7 	{12, 18}
0.7 	{111, 60}
0.7 	{210, 455}
0.7 	{19, 170}
0.7 	{426, 221}
0.7 	{194, 67}
0.7 	{448, 186}
0.7 	{116, 67}
0.7 	{15, 286}
0.7 	{194, 210}
0.7 	{111, 67}
0.7 	{146, 26}
0.7 	{111, 478}
0.7 	{474, 170}
0.7 	{408, 221}
0.7 	{241, 186}
0.7 	{315, 154}
0.7 	{308, 416}
0.7 	{288, 186}
0.7 	{170, 34}
0.7 	{154, 67}
0.7 	{86, 187}
0.7 	{308, 326}
0.7 	{489, 103}
0.7 	{431, 67}
0.7 	{234, 308}
0.7 	{194, 221}
0.7 	{19, 190}
0.7 	{308, 0}
0.7 	{111, 305}
0.7 	{319, 161}
0.7 	{425, 147}
0.7 	{315, 426}
0.7 	{261, 38}
0.7 	{448, 270}
0.7 	{190, 470}
0.7 	{117, 67}
0.7 	{18, 60}
0.7 	{86, 478}
0.7 	{18, 14}
0.7 	{190, 218}
0.7 	{425, 186}
0.7 	{261, 185}
0.7 	{395, 163}
0.7 	{331, 336}
0.7 	{478, 161}
0.7 	{408, 190}
0.7 	{308, 301}
0.7 	{308, 48}
0.7 	{111, 161}
0.7 	{190, 110}
0.7 	{331, 186}
0.7 	{308, 437}
0.7 	{395, 351}
0.7 	{408, 6}
0.7 	{308, 220}
0.7 	{478, 335}
0.7 	{202, 186}
0.7 	{315, 433}
0.7 	{408, 60}
0.7 	{190, 186}
0.7 	{489, 172}
0.7 	{190, 449}
0.7 	{162, 427}
0.7 	{186, 123}
0.7 	{408, 102}
0.7 	{19, 67}
0.7 	{315, 161}
0.6 	{303}
0.6 	{372}
0.6 	{411}
0.6 	{287}
0.6 	{397}
0.6 	{385}
0.6 	{454}
0.6 	{496}
0.6 	{450}
0.6 	{153}
0.6 	{74}
0.6 	{382}
0.6 	{424}
0.6 	{164}
0.6 	{45}
0.6 	{467}
0.6 	{447}
0.6 	{193}
0.6 	{442}
0.6 	{475}
0.6 	{61}
0.6 	{488}
0.6 	{194, 389}
0.6 	{315, 322}
0.6 	{420, 14}
0.6 	{56, 195}
0.6 	{489, 427}
0.6 	{489, 14}
0.6 	{170, 326}
0.6 	{30, 408}
0.6 	{308, 430}
0.6 	{239, 14}
0.6 	{308, 132}
0.6 	{1, 449}
0.6 	{194, 364}
0.6 	{301, 117}
0.6 	{194, 161}
0.6 	{331, 315}
0.6 	{389, 161}
0.6 	{99, 56}
0.6 	{99, 221}
0.6 	{308, 195}
0.6 	{319, 187}
0.6 	{19, 154}
0.6 	{419, 116}
0.6 	{308, 233}
0.6 	{427, 132}
0.6 	{448, 56}
0.6 	{177, 67}
0.6 	{124, 56}
0.6 	{146, 308}
0.6 	{319, 170}
0.6 	{185, 140}
0.6 	{449, 67}
0.6 	{194, 301}
0.6 	{495, 186}
0.6 	{431, 102}
0.6 	{315, 326}
0.6 	{315, 181}
0.6 	{111, 186}
0.6 	{426, 161}
0.6 	{408, 426}
0.6 	{116, 474}
0.6 	{102, 449}
0.6 	{406, 427}
0.6 	{187, 16}
0.6 	{315, 239}
0.6 	{111, 315}
0.6 	{322, 60}
0.6 	{492, 161}
0.6 	{147, 161}
0.6 	{162, 221}
0.6 	{12, 400}
0.6 	{41, 56}
0.6 	{12, 221}
0.6 	{308, 324}
0.6 	{141, 14}
0.6 	{308, 426}
0.6 	{111, 239}
0.6 	{12, 408}
0.6 	{445, 67}
0.6 	{288, 190}
0.6 	{261, 162}
0.6 	{108, 14}
0.6 	{315, 48}
0.6 	{124, 67}
0.6 	{419, 449}
0.6 	{30, 279}
0.6 	{194, 478}
0.6 	{308, 177}
0.6 	{406, 170}
0.6 	{270, 218}
0.6 	{162, 170}
0.6 	{478, 60}
0.6 	{395, 56}
0.6 	{421, 186}
0.6 	{162, 16}
0.6 	{136, 67}
0.6 	{321, 427}
0.6 	{202, 103}
0.6 	{190, 265}
0.6 	{49, 307}
0.6 	{308, 134}
0.6 	{357, 14}
0.6 	{396, 170}
0.6 	{431, 322}
0.6 	{420, 186}
0.6 	{86, 221}
0.6 	{301, 478}
0.6 	{12, 26}
0.6 	{194, 241}
0.6 	{270, 250}
0.6 	{103, 427}
0.6 	{110, 170}
0.6 	{308, 192}
0.6 	{103, 161}
0.6 	{30, 427}
0.6 	{478, 318}
0.6 	{301, 427}
0.6 	{301, 455}
0.6 	{227, 187}
0.6 	{431, 56}
0.6 	{431, 190}
0.6 	{144, 233}
0.6 	{26, 170}
0.6 	{190, 56}
0.6 	{494, 56}
0.6 	{190, 221}
0.6 	{478, 406}
0.6 	{162, 15}
0.6 	{194, 321}
0.6 	{186, 132}
0.6 	{141, 60}
0.6 	{478, 91}
0.6 	{190, 427}
0.6 	{261, 67}
0.6 	{474, 351}
0.6 	{178, 186}
0.6 	{194, 233}
0.6 	{162, 449}
0.6 	{396, 376}
0.6 	{345, 161}
0.6 	{293, 121}
0.6 	{478, 46}
0.6 	{161, 455}
0.6 	{86, 19}
0.6 	{308, 494}
0.6 	{308, 16}
0.6 	{478, 166}
0.6 	{395, 408}
0.6 	{421, 190}
0.6 	{219, 116}
0.6 	{285, 161}
0.6 	{448, 221}
0.6 	{319, 351}
0.6 	{115, 186}
0.6 	{349, 60}
0.6 	{229, 86}
0.6 	{315, 474}
0.6 	{121, 427}
0.6 	{443, 49}
0.6 	{170, 91}
0.6 	{427, 187}
0.6 	{170, 14}
0.6 	{186, 60}
0.6 	{408, 48}
0.6 	{21, 403}
0.6 	{448, 34}
0.6 	{390, 67}
0.6 	{117, 187}
0.6 	{349, 250}
0.6 	{18, 218}
0.6 	{425, 288}
0.6 	{387, 315}
0.6 	{99, 322}
0.6 	{331, 408}
0.6 	{108, 1}
0.6 	{116, 14}
0.6 	{406, 187}
0.6 	{143, 14}
0.6 	{395, 308}
0.6 	{116, 187}
0.6 	{30, 14}
0.6 	{19, 307}
0.6 	{427, 14}
0.6 	{408, 187}
0.6 	{111, 403}
0.6 	{162, 67}
0.6 	{6, 170}
0.6 	{431, 141}
0.6 	{19, 221}
0.6 	{195, 14}
0.6 	{124, 170}
0.6 	{234, 186}
0.6 	{108, 111}
0.6 	{331, 123}
0.6 	{250, 16}
0.6 	{261, 111}
0.6 	{221, 455}
0.6 	{458, 60}
0.6 	{331, 141}
0.6 	{132, 185}
0.6 	{141, 72}
0.6 	{102, 14}
0.6 	{12, 186}
0.6 	{111, 318}
0.6 	{408, 219}
0.6 	{479, 186}
0.6 	{161, 14}
0.6 	{220, 18}
0.6 	{67, 376}
0.6 	{448, 431}
0.6 	{443, 34}
0.6 	{427, 161}
0.6 	{288, 187}
0.6 	{261, 288}
0.6 	{178, 141}
0.6 	{288, 322}
0.6 	{56, 140}
0.6 	{390, 60}
0.6 	{396, 123}
0.6 	{121, 186}
0.6 	{56, 170}
0.6 	{315, 210}
0.6 	{431, 140}
0.6 	{408, 310}
0.6 	{177, 285}
0.6 	{315, 449}
0.6 	{48, 170}
0.6 	{396, 186}
0.6 	{489, 67}
0.6 	{86, 60}
0.6 	{172, 449}
0.6 	{449, 16}
0.6 	{86, 170}
0.6 	{12, 448}
0.6 	{111, 195}
0.6 	{445, 335}
0.6 	{46, 56}
0.6 	{111, 141}
0.6 	{261, 396}
0.6 	{408, 110}
0.6 	{431, 478}
0.6 	{419, 186}
0.6 	{319, 406}
0.6 	{448, 408}
0.6 	{285, 427}
0.6 	{408, 430}
0.6 	{492, 250}
0.6 	{19, 1}
0.6 	{448, 187}
0.6 	{108, 187}
0.6 	{78, 186}
0.6 	{163, 221}
0.6 	{408, 437}
0.6 	{285, 67}
0.6 	{111, 190}
0.6 	{4, 319}
0.6 	{416, 449}
0.6 	{349, 427}
0.6 	{431, 335}
0.6 	{478, 470}
0.6 	{207, 186}
0.6 	{141, 492}
0.6 	{431, 455}
0.6 	{408, 421}
0.6 	{99, 116}
0.6 	{6, 427}
0.6 	{250, 186}
0.6 	{60, 34}
0.6 	{56, 221}
0.6 	{194, 438}
0.6 	{234, 67}
0.6 	{308, 123}
0.6 	{478, 170}
0.6 	{321, 221}
0.6 	{141, 117}
0.6 	{170, 455}
0.6 	{261, 56}
0.6 	{194, 19}
0.6 	{408, 433}
0.6 	{431, 315}
0.6 	{239, 221}
0.6 	{331, 170}
0.6 	{396, 288}
0.6 	{19, 172}
0.6 	{308, 321}
0.6 	{6, 32}
0.6 	{72, 470}
0.6 	{48, 186}
0.6 	{67, 161}
0.6 	{56, 110}
0.6 	{48, 16}
0.6 	{195, 239}
0.6 	{308, 451}
0.6 	{102, 170}
0.6 	{406, 186}
0.6 	{308, 433}
0.6 	{308, 358}
0.6 	{56, 48}
0.6 	{191, 60}
0.6 	{315, 29}
0.6 	{431, 19}
0.6 	{189, 14}
0.6 	{403, 239}
0.6 	{408, 400}
0.6 	{308, 143}
0.6 	{116, 189}
0.6 	{308, 318}
0.6 	{146, 478}
0.6 	{408, 209}
0.6 	{19, 195}
0.6 	{349, 161}
0.6 	{408, 457}
0.6 	{19, 110}
0.6 	{143, 70}
0.6 	{308, 408, 186}
0.5 	{84}
0.5 	{415}
0.5 	{306}
0.5 	{436}
0.5 	{391}
0.5 	{104}
0.5 	{255}
0.5 	{327}
0.5 	{198}
0.5 	{156}
0.5 	{291}
0.5 	{96}
0.5 	{173}
0.5 	{350}
0.5 	{83}
0.5 	{463}
0.5 	{432}
0.5 	{200}
0.5 	{132, 161}
0.5 	{194, 116}
0.5 	{492, 210}
0.5 	{110, 14}
0.5 	{438, 67}
0.5 	{408, 277}
0.5 	{186, 328}
0.5 	{449, 265}
0.5 	{389, 67}
0.5 	{207, 233}
0.5 	{425, 161}
0.5 	{124, 102}
0.5 	{449, 170}
0.5 	{202, 60}
0.5 	{474, 60}
0.5 	{108, 293}
0.5 	{250, 187}
0.5 	{308, 452}
0.5 	{32, 16}
0.5 	{478, 400}
0.5 	{477, 123}
0.5 	{308, 189}
0.5 	{249, 186}
0.5 	{235, 14}
0.5 	{254, 186}
0.5 	{408, 390}
0.5 	{441, 14}
0.5 	{358, 14}
0.5 	{489, 202}
0.5 	{403, 110}
0.5 	{261, 170}
0.5 	{431, 267}
0.5 	{396, 187}
0.5 	{478, 185}
0.5 	{270, 449}
0.5 	{474, 328}
0.5 	{162, 161}
0.5 	{87, 186}
0.5 	{117, 34}
0.5 	{288, 67}
0.5 	{308, 136}
0.5 	{170, 210}
0.5 	{413, 315}
0.5 	{70, 14}
0.5 	{141, 335}
0.5 	{12, 349}
0.5 	{56, 270}
0.5 	{331, 426}
0.5 	{315, 121}
0.5 	{425, 192}
0.5 	{479, 67}
0.5 	{152, 14}
0.5 	{390, 14}
0.5 	{408, 358}
0.5 	{308, 94}
0.5 	{408, 351}
0.5 	{108, 215}
0.5 	{162, 46}
0.5 	{110, 406}
0.5 	{472, 187}
0.5 	{86, 117}
0.5 	{116, 305}
0.5 	{478, 116}
0.5 	{162, 110}
0.5 	{162, 470}
0.5 	{30, 50}
0.5 	{345, 186}
0.5 	{152, 34}
0.5 	{143, 5}
0.5 	{408, 396}
0.5 	{403, 60}
0.5 	{308, 387}
0.5 	{478, 416}
0.5 	{86, 474}
0.5 	{56, 250}
0.5 	{408, 270}
0.5 	{331, 6}
0.5 	{414, 194}
0.5 	{408, 129}
0.5 	{270, 357}
0.5 	{403, 322}
0.5 	{134, 170}
0.5 	{331, 147}
0.5 	{308, 50}
0.5 	{30, 191}
0.5 	{431, 438}
0.5 	{2, 408}
0.5 	{16, 161}
0.5 	{478, 339}
0.5 	{50, 186}
0.5 	{431, 110}
0.5 	{431, 470}
0.5 	{396, 1}
0.5 	{190, 185}
0.5 	{117, 60}
0.5 	{14, 210}
0.5 	{1, 455}
0.5 	{99, 219}
0.5 	{242, 221}
0.5 	{308, 394}
0.5 	{419, 101}
0.5 	{57, 474}
0.5 	{110, 67}
0.5 	{478, 455}
0.5 	{146, 186}
0.5 	{445, 161}
0.5 	{449, 470}
0.5 	{194, 134}
0.5 	{261, 141}
0.5 	{162, 56}
0.5 	{121, 218}
0.5 	{331, 178}
0.5 	{116, 16}
0.5 	{408, 152}
0.5 	{308, 292}
0.5 	{403, 449}
0.5 	{154, 132}
0.5 	{308, 39}
0.5 	{425, 210}
0.5 	{108, 49}
0.5 	{396, 328}
0.5 	{269, 170}
0.5 	{403, 56}
0.5 	{331, 111}
0.5 	{431, 394}
0.5 	{318, 170}
0.5 	{18, 427}
0.5 	{419, 474}
0.5 	{459, 14}
0.5 	{313, 129}
0.5 	{154, 170}
0.5 	{433, 60}
0.5 	{178, 170}
0.5 	{308, 78}
0.5 	{32, 170}
0.5 	{348, 427}
0.5 	{288, 345}
0.5 	{134, 6}
0.5 	{308, 196}
0.5 	{261, 328}
0.5 	{395, 48}
0.5 	{308, 313}
0.5 	{279, 274}
0.5 	{315, 407}
0.5 	{209, 455}
0.5 	{387, 335}
0.5 	{19, 250}
0.5 	{419, 26}
0.5 	{270, 351}
0.5 	{425, 331}
